ticket_date,net_weight_kg,month,day,week_number,quarter,lag_1,lag_2,rolling_7,day_of_week
5/29/2016,16160,-0.441451072,14,19,2,-0.74660,-0.74667,-1.26566,1.49927
5/30/2016,16160,-0.441451072,14,19,2,-0.74660,-0.74667,-1.26566,-1.49927
5/31/2016,16160,-0.441451072,14,19,2,-0.74660,-0.74667,-1.26566,-0.99951
6/1/2016,39780,-0.151497208,1,22,2,-0.74660,-0.74667,-0.67479,-0.49976
6/2/2016,31770,-0.151497208,2,22,2,1.69657,-0.74667,-0.28429,0.00000
6/3/2016,11310,-0.151497208,3,22,2,0.86804,1.69612,-0.40562,0.49976
6/4/2016,39640,-0.151497208,4,22,2,-1.24827,0.86773,0.18175,0.99951
6/5/2016,39640,-0.151497208,4,22,2,1.68208,-1.24826,0.76912,1.49927
6/6/2016,39640,-0.151497208,4,22,2,1.68208,1.68164,1.35649,-1.49927
6/7/2016,39640,-0.151497208,4,22,2,1.68208,1.68164,1.94387,-0.99951
6/8/2016,39640,-0.151497208,4,22,2,1.68208,1.68164,1.94036,-0.49976
6/9/2016,30280,-0.151497208,9,23,2,1.68208,1.68164,1.90309,0.00000
6/10/2016,20110,-0.151497208,10,23,2,0.71392,1.68164,2.12323,0.49976
6/11/2016,20490,-0.151497208,11,23,2,-0.33803,0.71363,1.64418,0.99951
6/12/2016,17545,-0.151497208,12,23,2,-0.29872,-0.33816,1.09145,1.49927
6/13/2016,17545,-0.151497208,12,23,2,-0.60334,-0.29886,0.53873,-1.49927
6/14/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-0.01400,-0.99951
6/15/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-0.56672,-0.49976
6/16/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-0.88530,0.00000
6/17/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-0.94946,0.49976
6/18/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-1.02313,0.99951
6/19/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-1.02313,1.49927
6/20/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-1.02313,-1.49927
6/21/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-1.02313,-0.99951
6/22/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-1.02313,-0.49976
6/23/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-1.02313,0.00000
6/24/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-1.02313,0.49976
6/25/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-1.02313,0.99951
6/26/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-1.02313,1.49927
6/27/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-1.02313,-1.49927
6/28/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-1.02313,-0.99951
6/29/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-1.02313,-0.49976
6/30/2016,17545,-0.151497208,12,23,2,-0.60334,-0.60343,-1.02313,0.00000
7/1/2016,38080,0.138456655,1,26,3,-0.60334,-0.60343,-0.50943,0.49976
7/2/2016,13410,0.138456655,2,26,3,1.52072,-0.60343,-0.61288,0.99951
7/3/2016,27020,0.138456655,3,26,3,-1.03105,1.52031,-0.37585,1.49927
7/4/2016,38540,0.138456655,4,27,3,0.37672,-1.03107,0.14936,-1.49927
7/5/2016,18195,0.138456655,5,27,3,1.56830,0.37648,0.16562,-0.99951
7/6/2016,18195,0.138456655,5,27,3,-0.53611,1.56788,0.18188,-0.49976
7/7/2016,18195,0.138456655,5,27,3,-0.53611,-0.53621,0.19814,0.00000
7/8/2016,18195,0.138456655,5,27,3,-0.53611,-0.53621,-0.29930,0.49976
7/9/2016,14535,0.138456655,9,27,3,-0.53611,-0.53621,-0.27116,0.99951
7/10/2016,15270,0.138456655,10,27,3,-0.91469,-0.53621,-0.56510,1.49927
7/11/2016,31300,0.138456655,11,28,3,-0.83866,-0.91473,-0.74621,-1.49927
7/12/2016,14600,0.138456655,12,28,3,0.81942,-0.83871,-0.83614,-0.99951
7/13/2016,14600,0.138456655,12,28,3,-0.90797,0.81912,-0.92607,-0.49976
7/14/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.01601,0.00000
7/15/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.10594,0.49976
7/16/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.10431,0.99951
7/17/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.12107,1.49927
7/18/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,-1.49927
7/19/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,-0.99951
7/20/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,-0.49976
7/21/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,0.00000
7/22/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,0.49976
7/23/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,0.99951
7/24/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,1.49927
7/25/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,-1.49927
7/26/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,-0.99951
7/27/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,-0.49976
7/28/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,0.00000
7/29/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,0.49976
7/30/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,0.99951
7/31/2016,14600,0.138456655,12,28,3,-0.90797,-0.90800,-1.53884,1.49927
8/1/2016,30270,0.428410519,1,31,3,-0.90797,-0.90800,-1.14684,-1.49927
8/2/2016,27170,0.428410519,2,31,3,0.71288,-0.90800,-0.83239,-0.99951
8/3/2016,38170,0.428410519,3,31,3,0.39223,0.71260,-0.24277,-0.49976
8/4/2016,29850,0.428410519,4,31,3,1.53003,0.39199,0.13872,0.00000
8/5/2016,15630,0.428410519,5,31,3,0.66944,1.52962,0.16449,0.49976
8/6/2016,15630,0.428410519,5,31,3,-0.80143,0.66916,0.19026,0.99951
8/7/2016,15630,0.428410519,5,31,3,-0.80143,-0.80148,0.21602,1.49927
8/8/2016,15630,0.428410519,5,31,3,-0.80143,-0.80148,-0.15021,-1.49927
8/9/2016,25400,0.428410519,9,32,3,-0.80143,-0.80148,-0.19449,-0.99951
8/10/2016,12300,0.428410519,10,32,3,0.20915,-0.80148,-0.84164,-0.49976
8/11/2016,18240,0.428410519,11,32,3,-1.14587,0.20894,-1.13208,0.00000
8/12/2016,13800,0.428410519,12,32,3,-0.53146,-1.14587,-1.17786,0.49976
8/13/2016,5440,0.428410519,13,32,3,-0.99071,-0.53155,-1.43277,0.99951
8/14/2016,17030,0.428410519,14,32,3,-1.85544,-0.99074,-1.39775,1.49927
8/15/2016,10910,0.428410519,15,33,3,-0.65661,-1.85533,-1.51582,-1.49927
8/16/2016,17980,0.428410519,16,33,3,-1.28965,-0.65669,-1.70144,-0.99951
8/17/2016,18440,0.428410519,17,33,3,-0.55835,-1.28963,-1.54784,-0.49976
8/18/2016,17325,0.428410519,18,33,3,-0.51077,-0.55844,-1.57073,0.00000
8/19/2016,10010,0.428410519,19,33,3,-0.62610,-0.51087,-1.66554,0.49976
8/20/2016,13750,0.428410519,20,33,3,-1.38274,-0.62618,-1.45766,0.99951
8/21/2016,15450,0.428410519,21,33,3,-0.99589,-1.38270,-1.49718,1.49927
8/22/2016,9050,0.428410519,22,34,3,-0.82004,-0.99591,-1.54371,-1.49927
8/23/2016,9050,0.428410519,22,34,3,-1.48204,-0.82010,-1.76710,-0.99951
8/24/2016,9050,0.428410519,22,34,3,-1.48204,-1.48199,-2.00200,-0.49976
8/25/2016,9050,0.428410519,22,34,3,-1.48204,-1.48199,-2.20901,0.00000
8/26/2016,9050,0.428410519,22,34,3,-1.48204,-1.48199,-2.23302,0.49976
8/27/2016,9050,0.428410519,22,34,3,-1.48204,-1.48199,-2.35060,0.99951
8/28/2016,9050,0.428410519,22,34,3,-1.48204,-1.48199,-2.51070,1.49927
8/29/2016,15625,0.428410519,29,35,3,-1.48204,-1.48199,-2.34622,-1.49927
8/30/2016,12880,0.428410519,30,35,3,-0.80194,-1.48199,-2.25041,-0.99951
8/31/2016,15085,0.428410519,31,35,3,-1.08588,-0.80200,-2.09944,-0.49976
9/1/2016,35090,0.718364383,1,35,3,-0.85780,-1.08589,-1.44803,0.00000
9/2/2016,22690,0.718364383,2,35,3,1.21145,-0.85784,-1.10681,0.49976
9/3/2016,34600,0.718364383,3,35,3,-0.07116,1.21108,-0.46766,0.99951
9/4/2016,26360,0.718364383,4,35,3,1.16076,-0.07133,-0.03463,1.49927
9/5/2016,15325,0.718364383,5,36,3,0.30845,1.16041,-0.04214,-1.49927
9/6/2016,15325,0.718364383,5,36,3,-0.83297,0.30822,0.01902,-0.99951
9/7/2016,15325,0.718364383,5,36,3,-0.83297,-0.83302,0.02503,-0.49976
9/8/2016,15325,0.718364383,5,36,3,-0.83297,-0.83302,-0.46941,0.00000
9/9/2016,27140,0.718364383,9,36,3,-0.83297,-0.83302,-0.35809,0.49976
9/10/2016,8950,0.718364383,10,36,3,0.38913,-0.83302,-0.99974,0.99951
9/11/2016,16725,0.718364383,11,36,3,-1.49238,0.38889,-1.24077,1.49927
9/12/2016,15610,0.718364383,12,37,3,-0.68816,-1.49233,-1.23364,-1.49927
9/13/2016,18125,0.718364383,13,37,3,-0.80349,-0.68824,-1.16360,-0.99951
9/14/2016,10190,0.718364383,14,37,3,-0.54335,-0.80355,-1.29205,-0.49976
9/15/2016,14090,0.718364383,15,37,3,-1.36412,-0.54345,-1.32295,0.00000
9/16/2016,19880,0.718364383,16,37,3,-0.96072,-1.36409,-1.50456,0.49976
9/17/2016,22060,0.718364383,17,37,3,-0.36182,-0.96075,-1.17661,0.99951
9/18/2016,17790,0.718364383,18,37,3,-0.13633,-0.36194,-1.14996,1.49927
9/19/2016,14005,0.718364383,19,38,3,-0.57800,-0.13649,-1.19012,-1.49927
9/20/2016,36890,0.718364383,20,38,3,-0.96951,-0.57809,-0.72069,-0.99951
9/21/2016,12475,0.718364383,21,38,3,1.39763,-0.96954,-0.66353,-0.49976
9/22/2016,11595,0.718364383,22,38,3,-1.12777,1.39724,-0.72595,0.00000
9/23/2016,12980,0.718364383,23,38,3,-1.21879,-1.12777,-0.89856,0.49976
9/24/2016,12460,0.718364383,24,38,3,-1.07553,-1.21878,-1.13871,0.99951
9/25/2016,14250,0.718364383,25,38,3,-1.12932,-1.07554,-1.22726,1.49927
9/26/2016,12780,0.718364383,26,39,3,-0.94417,-1.12932,-1.25791,-1.49927
9/27/2016,13905,0.718364383,27,39,3,-1.09622,-0.94420,-1.83290,-0.99951
9/28/2016,11320,0.718364383,28,39,3,-0.97985,-1.09623,-1.86179,-0.49976
9/29/2016,15215,0.718364383,29,39,3,-1.24724,-0.97988,-1.77123,0.00000
9/30/2016,13845,0.718364383,30,39,3,-0.84435,-1.24722,-1.74959,0.49976
10/1/2016,16840,1.008318247,1,39,4,-0.98606,-0.84440,-1.64002,0.99951
10/2/2016,34130,1.008318247,2,39,4,-0.67627,-0.98609,-1.14271,1.49927
10/3/2016,34510,1.008318247,3,40,4,1.11215,-0.67634,-0.59912,-1.49927
10/4/2016,18940,1.008318247,4,40,4,1.15145,1.11180,-0.47316,-0.99951
10/5/2016,17270,1.008318247,5,40,4,-0.45905,1.15110,-0.32432,-0.49976
10/6/2016,17270,1.008318247,5,40,4,-0.63179,-0.45916,-0.27291,0.00000
10/7/2016,17270,1.008318247,5,40,4,-0.63179,-0.63187,-0.18723,0.49976
10/8/2016,17270,1.008318247,5,40,4,-0.63179,-0.63187,-0.17647,0.99951
10/9/2016,13635,1.008318247,9,40,4,-0.63179,-0.63187,-0.68917,1.49927
10/10/2016,12590,1.008318247,10,41,4,-1.00778,-0.63187,-1.23752,-1.49927
10/11/2016,14055,1.008318247,11,41,4,-1.11587,-1.00780,-1.35972,-0.99951
10/12/2016,14860,1.008318247,12,41,4,-0.96434,-1.11588,-1.42001,-0.49976
10/13/2016,14420,1.008318247,13,41,4,-0.88107,-0.96437,-1.49131,0.00000
10/14/2016,13655,1.008318247,14,41,4,-0.92658,-0.88111,-1.58174,0.49976
10/15/2016,11005,1.008318247,15,41,4,-1.00571,-0.92662,-1.73846,0.99951
10/16/2016,6065,1.008318247,16,41,4,-1.27982,-1.00574,-1.92783,1.49927
10/17/2016,17220,1.008318247,17,42,4,-1.79080,-1.27980,-1.81201,-1.49927
10/18/2016,16525,1.008318247,18,42,4,-0.63696,-1.79070,-1.75022,-0.99951
10/19/2016,15640,1.008318247,19,42,4,-0.70885,-0.63704,-1.73071,-0.49976
10/20/2016,16710,1.008318247,20,42,4,-0.80039,-0.70892,-1.67342,0.00000
10/21/2016,15670,1.008318247,21,42,4,-0.68971,-0.80045,-1.62301,0.49976
10/22/2016,15945,1.008318247,22,42,4,-0.79729,-0.68979,-1.49944,0.99951
10/23/2016,19950,1.008318247,23,42,4,-0.76884,-0.79734,-1.15209,1.49927
10/24/2016,14750,1.008318247,24,43,4,-0.35458,-0.76890,-1.21388,-1.49927
10/25/2016,13945,1.008318247,25,43,4,-0.89245,-0.35470,-1.27842,-0.99951
10/26/2016,35900,1.008318247,26,43,4,-0.97572,-0.89249,-0.77160,-0.49976
10/27/2016,20020,1.008318247,27,43,4,1.29523,-0.97574,-0.68880,0.00000
10/28/2016,14640,1.008318247,28,43,4,-0.34734,1.29485,-0.71456,0.49976
10/29/2016,13005,1.008318247,29,43,4,-0.90383,-0.34746,-0.78811,0.99951
10/30/2016,14340,1.008318247,30,43,4,-1.07295,-0.90387,-0.92845,1.49927
10/31/2016,19475,1.008318247,31,44,4,-0.93486,-1.07296,-0.81025,-1.49927
11/1/2016,26910,1.298272111,1,44,4,-0.40371,-0.93489,-0.48592,-0.99951
11/2/2016,36690,1.298272111,2,44,4,0.36534,-0.40383,-0.46616,-0.49976
11/3/2016,27380,1.298272111,3,44,4,1.37695,0.36510,-0.28204,0.00000
11/4/2016,31550,1.298272111,4,44,4,0.41395,1.37655,0.14098,0.49976
11/5/2016,15315,1.298272111,5,44,4,0.84528,0.41371,0.19876,0.99951
11/6/2016,15315,1.298272111,5,44,4,-0.83401,0.84497,0.22315,1.49927
11/7/2016,15315,1.298272111,5,44,4,-0.83401,-0.83406,0.11909,-1.49927
11/8/2016,15315,1.298272111,5,44,4,-0.83401,-0.83406,-0.17097,-0.99951
11/9/2016,13020,1.298272111,9,45,4,-0.83401,-0.83406,-0.76310,-0.49976
11/10/2016,10620,1.298272111,10,45,4,-1.07139,-0.83406,-1.18236,0.00000
11/11/2016,20645,1.298272111,11,45,4,-1.31964,-1.07141,-1.45516,0.49976
11/12/2016,17820,1.298272111,12,45,4,-0.28269,-1.31962,-1.39249,0.99951
11/13/2016,19610,1.298272111,13,45,4,-0.57490,-0.28283,-1.28505,1.49927
11/14/2016,24840,1.298272111,14,46,4,-0.38975,-0.57499,-1.04677,-1.49927
11/15/2016,18490,1.298272111,15,46,4,0.15122,-0.38987,-0.96735,-0.99951
11/16/2016,30200,1.298272111,16,46,4,-0.50560,0.15102,-0.53758,-0.49976
11/17/2016,15090,1.298272111,17,46,4,0.70564,-0.50570,-0.42576,0.00000
11/18/2016,21400,1.298272111,18,46,4,-0.85728,0.70536,-0.40687,0.49976
11/19/2016,15400,1.298272111,19,46,4,-0.20460,-0.85733,-0.46741,0.99951
11/20/2016,19940,1.298272111,20,46,4,-0.82522,-0.20474,-0.45915,1.49927
11/21/2016,16855,1.298272111,21,47,4,-0.35561,-0.82527,-0.65890,-1.49927
11/22/2016,18850,1.298272111,22,47,4,-0.67472,-0.35574,-0.64990,-0.99951
11/23/2016,20285,1.298272111,23,47,4,-0.46836,-0.67479,-0.89793,-0.49976
11/24/2016,16905,1.298272111,24,47,4,-0.31993,-0.46847,-0.85253,0.00000
11/25/2016,14360,1.298272111,25,47,4,-0.66954,-0.32006,-1.02864,0.49976
11/26/2016,12265,1.298272111,26,47,4,-0.93279,-0.66962,-1.10706,0.99951
11/27/2016,18950,1.298272111,27,47,4,-1.14949,-0.93282,-1.13183,1.49927
11/28/2016,12350,1.298272111,28,48,4,-0.45802,-1.14949,-1.24452,-1.49927
11/29/2016,18480,1.298272111,29,48,4,-1.14070,-0.45812,-1.25378,-0.99951
11/30/2016,18970,1.298272111,30,48,4,-0.50663,-1.14070,-1.28668,-0.49976
12/1/2016,38540,1.588225974,1,48,4,-0.45595,-0.50673,-0.74546,0.00000
12/2/2016,37260,1.588225974,2,48,4,1.56830,-0.45606,-0.17260,0.49976
12/3/2016,28700,1.588225974,3,48,4,1.43591,1.56788,0.23854,0.99951
12/4/2016,39430,1.588225974,4,48,4,0.55049,1.43550,0.75086,1.49927
12/5/2016,15130,1.588225974,5,49,4,1.66036,0.55022,0.82041,-1.49927
12/6/2016,15130,1.588225974,5,49,4,-0.85314,1.65993,0.73660,-0.99951
12/7/2016,15130,1.588225974,5,49,4,-0.85314,-0.85319,0.64054,-0.49976
12/8/2016,15130,1.588225974,5,49,4,-0.85314,-0.85319,0.05492,0.00000
12/9/2016,10130,1.588225974,9,49,4,-0.85314,-0.85319,-0.62376,0.49976
12/10/2016,14130,1.588225974,10,49,4,-1.37033,-0.85319,-0.98824,0.99951
12/11/2016,11140,1.588225974,11,49,4,-0.95658,-1.37029,-1.69593,1.49927
12/12/2016,10590,1.588225974,12,50,4,-1.26586,-0.95661,-1.80951,-1.49927
12/13/2016,9100,1.588225974,13,50,4,-1.32275,-1.26584,-1.96035,-0.99951
12/14/2016,19700,1.588225974,14,50,4,-1.47687,-1.32272,-1.84603,-0.49976
12/15/2016,13720,1.588225974,15,50,4,-0.38044,-1.47682,-1.88130,0.00000
12/16/2016,20970,1.588225974,16,50,4,-0.99899,-0.38056,-1.61013,0.49976
12/17/2016,13555,1.588225974,17,50,4,-0.24907,-0.99901,-1.62451,0.99951
12/18/2016,16460,1.588225974,18,50,4,-1.01606,-0.24922,-1.49143,1.49927
12/19/2016,13815,1.588225974,19,51,4,-0.71557,-1.01608,-1.41075,-1.49927
12/20/2016,14380,1.588225974,20,51,4,-0.98916,-0.71564,-1.27867,-0.99951
12/21/2016,15850,1.588225974,21,51,4,-0.93072,-0.98919,-1.37498,-0.49976
12/22/2016,15430,1.588225974,22,51,4,-0.77867,-0.93076,-1.33220,0.00000
12/23/2016,18670,1.588225974,23,51,4,-0.82211,-0.77873,-1.38974,0.49976
12/24/2016,16215,1.588225974,24,51,4,-0.48698,-0.82216,-1.32320,0.99951
12/25/2016,11020,1.588225974,25,51,4,-0.74092,-0.48708,-1.45929,1.49927
12/26/2016,13815,1.588225974,26,52,4,-1.27827,-0.74098,-1.45929,-1.49927
12/27/2016,13785,1.588225974,27,52,4,-0.98916,-1.27825,-1.47417,-0.99951
12/28/2016,18370,1.588225974,28,52,4,-0.99227,-0.98919,-1.41113,-0.49976
12/29/2016,42590,1.588225974,29,52,4,-0.51801,-0.99229,-0.73170,0.00000
12/30/2016,38640,1.588225974,30,52,4,1.98722,-0.51811,-0.23213,0.49976
12/31/2016,17810,1.588225974,31,52,4,1.57865,1.98674,-0.19223,0.99951
1/1/2017,18490,-1.601266528,1,52,1,-0.57593,1.57822,-0.00537,1.49927
1/2/2017,15230,-1.601266528,2,1,1,-0.50560,-0.57602,0.03003,-1.49927
1/3/2017,14955,-1.601266528,3,1,1,-0.84280,-0.50570,0.05930,-0.99951
1/4/2017,14490,-1.601266528,4,1,1,-0.87125,-0.84285,-0.03776,-0.49976
1/5/2017,11390,-1.601266528,5,1,1,-0.91934,-0.87129,-0.81826,0.00000
1/6/2017,31310,-1.601266528,6,1,1,-1.24000,-0.91938,-1.00162,0.49976
1/7/2017,15235,-1.601266528,7,1,1,0.82046,-1.23998,-1.06604,0.99951
1/8/2017,15325,-1.601266528,8,1,1,-0.84228,0.82015,-1.14521,1.49927
1/9/2017,12330,-1.601266528,9,2,1,-0.83297,-0.84233,-1.21776,-1.49927
1/10/2017,16170,-1.601266528,10,2,1,-1.14277,-0.83302,-1.18736,-0.99951
1/11/2017,34210,-1.601266528,11,2,1,-0.74557,-1.14277,-0.69405,-0.49976
1/12/2017,35320,-1.601266528,12,2,1,1.12042,-0.74563,-0.09542,0.00000
1/13/2017,5090,-1.601266528,13,2,1,1.23524,1.12007,-0.75134,0.49976
1/14/2017,10075,-1.601266528,14,2,1,-1.89165,1.23487,-0.88042,0.99951
1/15/2017,14780,-1.601266528,15,2,1,-1.37602,-1.89153,-0.89405,1.49927
1/16/2017,12650,-1.601266528,16,3,1,-0.88935,-1.37598,-0.88605,-1.49927
1/17/2017,12650,-1.601266528,16,3,1,-1.10967,-0.88939,-0.97410,-0.99951
1/18/2017,11525,-1.601266528,18,3,1,-1.10967,-1.10967,-1.54159,-0.49976
1/19/2017,18430,-1.601266528,19,3,1,-1.22603,-1.10967,-1.96410,0.00000
1/20/2017,16850,-1.601266528,20,3,1,-0.51180,-1.22602,-1.66992,0.49976
1/21/2017,14410,-1.601266528,21,3,1,-0.67523,-0.51190,-1.56147,0.99951
1/22/2017,16610,-1.601266528,22,3,1,-0.92762,-0.67531,-1.51570,1.49927
1/23/2017,9455,-1.601266528,23,4,1,-0.70006,-0.92765,-1.59562,-1.49927
1/24/2017,37310,-1.601266528,24,4,1,-1.44015,-0.70013,-0.97873,-0.99951
1/25/2017,13645,-1.601266528,25,4,1,1.44108,-1.44010,-0.92570,-0.49976
1/26/2017,21425,-1.601266528,26,4,1,-1.00675,1.44068,-0.85078,0.00000
1/27/2017,17770,-1.601266528,27,4,1,-0.20201,-1.00677,-0.82776,0.49976
1/28/2017,15645,-1.601266528,28,4,1,-0.58007,-0.20216,-0.79687,0.99951
1/29/2017,7860,-1.601266528,29,4,1,-0.79987,-0.58016,-1.01575,1.49927
1/30/2017,13595,-1.601266528,30,5,1,-1.60513,-0.79993,-0.91219,-1.49927
1/31/2017,18380,-1.601266528,31,5,1,-1.01192,-1.60506,-1.38574,-0.99951
2/1/2017,9920,-1.311312664,1,5,1,-0.51698,-1.01194,-1.47892,-0.49976
2/2/2017,18810,-1.311312664,2,5,1,-1.39205,-0.51707,-1.54434,0.00000
2/3/2017,14700,-1.311312664,3,5,1,-0.47250,-1.39201,-1.62114,0.49976
2/4/2017,6730,-1.311312664,4,5,1,-0.89762,-0.47260,-1.84415,0.99951
2/5/2017,30370,-1.311312664,5,5,1,-1.72201,-0.89766,-1.28105,1.49927
2/6/2017,19185,-1.311312664,6,6,1,0.72323,-1.72192,-1.14121,-1.49927
2/7/2017,19290,-1.311312664,7,6,1,-0.43371,0.72294,-1.11844,-0.99951
2/8/2017,13065,-1.311312664,8,6,1,-0.42285,-0.43382,-1.03977,-0.49976
2/9/2017,22870,-1.311312664,9,6,1,-1.06674,-0.42296,-0.93821,0.00000
2/10/2017,17060,-1.311312664,10,6,1,-0.05255,-1.06675,-0.87917,0.49976
2/11/2017,12880,-1.311312664,11,6,1,-0.65351,-0.05272,-0.72532,0.99951
2/12/2017,13140,-1.311312664,12,6,1,-1.08588,-0.65359,-1.15634,1.49927
2/13/2017,15825,-1.311312664,13,7,1,-1.05898,-1.08589,-1.24040,-1.49927
2/14/2017,15435,-1.311312664,14,7,1,-0.78126,-1.05900,-1.33683,-0.99951
2/15/2017,42240,-1.311312664,15,7,1,-0.82160,-0.78131,-0.60700,-0.49976
2/16/2017,29080,-1.311312664,16,7,1,1.95102,-0.82165,-0.45165,0.00000
2/17/2017,16190,-1.311312664,17,7,1,0.58979,1.95054,-0.47341,0.49976
2/18/2017,9990,-1.311312664,18,7,1,-0.74350,0.58952,-0.54571,0.99951
2/19/2017,21050,-1.311312664,19,7,1,-1.38481,-0.74356,-0.34783,1.49927
2/20/2017,11030,-1.311312664,20,8,1,-0.24080,-1.38477,-0.46778,-1.49927
2/21/2017,31830,-1.311312664,21,8,1,-1.27723,-0.24094,-0.05765,-0.99951
2/22/2017,11550,-1.311312664,22,8,1,0.87425,-1.27721,-0.82538,-0.49976
2/23/2017,16380,-1.311312664,23,8,1,-1.22345,0.87393,-1.14309,0.00000
2/24/2017,30060,-1.311312664,24,8,1,-0.72385,-1.22344,-0.79612,0.49976
2/25/2017,14695,-1.311312664,25,8,1,0.69116,-0.72392,-0.67842,0.99951
2/26/2017,22960,-1.311312664,26,8,1,-0.89814,0.69088,-0.63064,1.49927
2/27/2017,14800,-1.311312664,27,9,1,-0.04324,-0.89818,-0.53633,-1.49927
2/28/2017,11320,-1.311312664,28,9,1,-0.88728,-0.04341,-1.04940,-0.99951
3/1/2017,32260,-1.0213588,1,9,1,-1.24724,-0.88732,-0.53132,-0.49976
3/2/2017,17900,-1.0213588,2,9,1,0.91872,-1.24722,-0.49330,0.00000
3/3/2017,16165,-1.0213588,3,9,1,-0.56662,0.91840,-0.84089,0.49976
3/4/2017,11405,-1.0213588,4,9,1,-0.74609,-0.56672,-0.92320,0.99951
3/5/2017,17970,-1.0213588,5,9,1,-1.23844,-0.74615,-1.04803,1.49927
3/6/2017,12865,-1.0213588,6,10,1,-0.55938,-1.23843,-1.09643,-1.49927
3/7/2017,12385,-1.0213588,7,10,1,-1.08743,-0.55948,-1.06979,-0.99951
3/8/2017,18865,-1.0213588,8,10,1,-1.13708,-1.08744,-1.40488,-0.49976
3/9/2017,10060,-1.0213588,9,10,1,-0.46681,-1.13708,-1.60100,0.00000
3/10/2017,11605,-1.0213588,10,10,1,-1.37757,-0.46692,-1.71507,0.49976
3/11/2017,18380,-1.0213588,11,10,1,-1.21776,-1.37753,-1.54059,0.99951
3/12/2017,27070,-1.0213588,12,10,1,-0.51698,-1.21775,-1.31294,1.49927
3/13/2017,14005,-1.0213588,13,11,1,0.38189,-0.51707,-1.28442,-1.49927
3/14/2017,12650,-1.0213588,14,11,1,-0.96951,0.38165,-1.27780,-0.99951
3/15/2017,20750,-1.0213588,15,11,1,-1.10967,-0.96954,-1.23064,-0.49976
3/16/2017,19275,-1.0213588,16,11,1,-0.27183,-1.10967,-1.00012,0.00000
3/17/2017,16460,-1.0213588,17,11,1,-0.42440,-0.27197,-0.87867,0.49976
3/18/2017,14295,-1.0213588,18,11,1,-0.71557,-0.42451,-0.98086,0.99951
3/19/2017,10980,-1.0213588,19,11,1,-0.93951,-0.71564,-1.38336,1.49927
3/20/2017,24040,-1.0213588,20,12,1,-1.28241,-0.93955,-1.13233,-1.49927
3/21/2017,45920,-1.0213588,21,12,1,0.06848,-1.28239,-0.30005,-0.99951
3/22/2017,36910,-1.0213588,22,12,1,2.33167,0.06829,0.10420,-0.49976
3/23/2017,39530,-1.0213588,23,12,1,1.39970,2.33113,0.61090,0.00000
3/24/2017,49080,-1.0213588,24,12,1,1.67071,1.39931,1.42691,0.49976
3/25/2017,29510,-1.0213588,25,12,1,2.65852,1.67027,1.80753,0.99951
3/26/2017,12930,-1.0213588,26,12,1,0.63427,2.65793,1.85631,1.49927
3/27/2017,11590,-1.0213588,27,13,1,-1.08070,0.63400,1.54486,-1.49927
3/28/2017,16455,-1.0213588,28,13,1,-1.21931,-1.08072,0.80777,-0.99951
3/29/2017,17080,-1.0213588,29,13,1,-0.71609,-1.21930,0.31171,-0.49976
3/30/2017,14280,-1.0213588,30,13,1,-0.65144,-0.71616,-0.31994,0.00000
3/31/2017,17085,-1.0213588,31,13,1,-0.94106,-0.65152,-1.12032,0.49976
